id,age_group,female,country,daily_sessions,subscribed_30,active_30
2349,35-49,FALSE,USA,0.9,FALSE,TRUE
2350,18-34,TRUE,UK,2.96666666666667,FALSE,TRUE
2351,50-64,TRUE,USA,1.06666666666667,FALSE,FALSE
2352,65+,FALSE,Australia,0.0333333333333333,FALSE,FALSE
2353,50-64,TRUE,Canada,0.333333333333333,FALSE,FALSE
2354,35-49,FALSE,Australia,1.13333333333333,FALSE,FALSE
2355,35-49,FALSE,UK,0.933333333333333,FALSE,FALSE
2356,50-64,FALSE,USA,2.06666666666667,FALSE,TRUE
2357,35-49,TRUE,UK,2.6,FALSE,TRUE
2358,18-34,TRUE,USA,2.93333333333333,FALSE,FALSE
2359,50-64,TRUE,USA,0.333333333333333,FALSE,FALSE
2360,35-49,TRUE,UK,0.8,FALSE,FALSE
2361,35-49,FALSE,USA,1.16666666666667,FALSE,FALSE
2362,35-49,FALSE,USA,1.9,FALSE,FALSE
2363,18-34,TRUE,UK,2.63333333333333,FALSE,TRUE
2364,35-49,TRUE,USA,2.33333333333333,FALSE,TRUE
2365,65+,TRUE,USA,1.66666666666667,FALSE,FALSE
2366,18-34,FALSE,Canada,1.1,FALSE,FALSE
2367,18-34,FALSE,USA,2.3,FALSE,TRUE
2368,50-64,FALSE,USA,0.566666666666667,TRUE,FALSE
2369,35-49,FALSE,USA,1.6,FALSE,FALSE
2370,50-64,FALSE,USA,0.333333333333333,FALSE,FALSE
2371,18-34,TRUE,USA,1.13333333333333,FALSE,TRUE
2372,65+,FALSE,UK,0.0333333333333333,FALSE,TRUE
2373,65+,TRUE,Canada,1.76666666666667,FALSE,TRUE
2374,35-49,TRUE,Canada,1.43333333333333,FALSE,TRUE
2375,35-49,TRUE,USA,0.833333333333333,FALSE,FALSE
2376,18-34,TRUE,UK,0.966666666666667,TRUE,FALSE
2377,18-34,TRUE,USA,1.4,TRUE,FALSE
2378,18-34,FALSE,USA,0.8,FALSE,FALSE
2379,18-34,TRUE,USA,2.66666666666667,FALSE,TRUE
2380,35-49,TRUE,UK,2.03333333333333,TRUE,TRUE
2381,18-34,TRUE,USA,1.06666666666667,FALSE,FALSE
2382,50-64,FALSE,USA,0.266666666666667,FALSE,FALSE
2383,65+,TRUE,USA,1.03333333333333,FALSE,FALSE
2384,18-34,TRUE,UK,2.36666666666667,FALSE,TRUE
2385,18-34,FALSE,Australia,1.16666666666667,FALSE,FALSE
2386,50-64,TRUE,USA,0.566666666666667,FALSE,FALSE
2387,18-34,FALSE,Canada,1.2,FALSE,FALSE
2388,35-49,FALSE,Australia,0.166666666666667,FALSE,FALSE
2389,18-34,TRUE,USA,3,FALSE,TRUE
2390,18-34,TRUE,USA,2.66666666666667,FALSE,TRUE
2391,18-34,FALSE,USA,2,FALSE,TRUE
2392,18-34,TRUE,Australia,2.33333333333333,FALSE,TRUE
2393,50-64,TRUE,Canada,0.0333333333333333,FALSE,TRUE
2394,50-64,TRUE,UK,0.9,FALSE,TRUE
2395,18-34,FALSE,UK,1.26666666666667,FALSE,FALSE
2396,35-49,TRUE,USA,3,FALSE,TRUE
2397,35-49,TRUE,USA,1.5,FALSE,FALSE
2398,18-34,TRUE,USA,0.6,FALSE,FALSE
2399,18-34,FALSE,UK,2.46666666666667,FALSE,TRUE
2400,35-49,FALSE,Australia,1.06666666666667,TRUE,FALSE
2401,35-49,FALSE,USA,0.7,FALSE,FALSE
2402,35-49,TRUE,Australia,2.86666666666667,TRUE,TRUE
2403,18-34,TRUE,USA,1,FALSE,TRUE
2404,18-34,TRUE,UK,1.33333333333333,FALSE,FALSE
2405,50-64,TRUE,USA,0.9,FALSE,FALSE
2406,35-49,TRUE,Australia,2.06666666666667,FALSE,TRUE
2407,65+,TRUE,UK,0.0333333333333333,FALSE,FALSE
2408,50-64,TRUE,USA,0.8,FALSE,FALSE
2409,18-34,TRUE,Canada,2.76666666666667,FALSE,TRUE
2410,18-34,TRUE,Australia,0.766666666666667,FALSE,FALSE
2411,65+,TRUE,USA,2.16666666666667,FALSE,FALSE
2412,18-34,TRUE,USA,2.23333333333333,FALSE,TRUE
2413,18-34,TRUE,USA,0.966666666666667,FALSE,FALSE
2414,50-64,FALSE,USA,0.7,FALSE,FALSE
2415,50-64,FALSE,Canada,0.4,FALSE,FALSE
2416,35-49,FALSE,USA,0.933333333333333,FALSE,FALSE
2417,50-64,TRUE,Canada,0.233333333333333,FALSE,FALSE
2418,18-34,FALSE,UK,0.733333333333333,FALSE,FALSE
2419,18-34,TRUE,UK,0.8,FALSE,FALSE
2420,50-64,FALSE,UK,0.866666666666667,FALSE,TRUE
2421,35-49,FALSE,USA,2.33333333333333,FALSE,TRUE
2422,35-49,TRUE,Canada,0.733333333333333,FALSE,FALSE
2423,18-34,FALSE,UK,2.06666666666667,FALSE,TRUE
2424,35-49,TRUE,Australia,1.1,FALSE,FALSE
2425,35-49,FALSE,USA,0.8,FALSE,FALSE
2426,35-49,TRUE,USA,1.16666666666667,FALSE,FALSE
2427,50-64,TRUE,Australia,0.566666666666667,FALSE,FALSE
2428,18-34,TRUE,UK,0.966666666666667,FALSE,FALSE
2429,35-49,TRUE,USA,2.73333333333333,FALSE,TRUE
2430,35-49,FALSE,USA,2.7,FALSE,TRUE
2431,18-34,TRUE,USA,2.36666666666667,FALSE,FALSE
2432,18-34,FALSE,USA,1.26666666666667,FALSE,FALSE
2433,18-34,TRUE,Australia,1.06666666666667,FALSE,FALSE
2434,50-64,FALSE,USA,0.966666666666667,FALSE,FALSE
2435,50-64,FALSE,Australia,0.6,FALSE,FALSE
2436,18-34,TRUE,USA,1.13333333333333,FALSE,FALSE
2437,18-34,FALSE,USA,1.66666666666667,FALSE,TRUE
2438,18-34,FALSE,Australia,2.63333333333333,FALSE,FALSE
2439,35-49,FALSE,Australia,1.2,FALSE,FALSE
2440,35-49,TRUE,USA,2.76666666666667,FALSE,TRUE
2441,18-34,FALSE,UK,0.666666666666667,FALSE,FALSE
2442,65+,TRUE,Australia,0.166666666666667,FALSE,TRUE
2443,18-34,FALSE,UK,2.86666666666667,FALSE,TRUE
2444,50-64,TRUE,USA,0.466666666666667,FALSE,FALSE
2445,18-34,TRUE,USA,2.2,FALSE,TRUE
2446,35-49,FALSE,USA,0.433333333333333,FALSE,FALSE
2447,35-49,FALSE,USA,0.5,FALSE,FALSE
2448,50-64,TRUE,USA,0.666666666666667,FALSE,FALSE
2449,18-34,TRUE,Australia,1.36666666666667,FALSE,FALSE
2450,35-49,TRUE,UK,0.833333333333333,FALSE,TRUE
2451,18-34,FALSE,UK,2.36666666666667,FALSE,FALSE
2452,50-64,FALSE,USA,1.9,FALSE,TRUE
2453,35-49,FALSE,UK,2.16666666666667,TRUE,TRUE
2454,18-34,TRUE,Canada,1.06666666666667,FALSE,FALSE
2455,18-34,FALSE,USA,1.1,FALSE,FALSE
2456,50-64,FALSE,UK,0.9,FALSE,FALSE
2457,35-49,TRUE,Canada,1.53333333333333,FALSE,TRUE
2458,35-49,TRUE,UK,2.03333333333333,FALSE,TRUE
2459,50-64,TRUE,USA,2.26666666666667,FALSE,TRUE
2460,50-64,TRUE,USA,2.3,FALSE,TRUE
2461,18-34,FALSE,USA,2.46666666666667,FALSE,TRUE
2462,50-64,FALSE,USA,0.566666666666667,FALSE,TRUE
2463,50-64,FALSE,Australia,0.566666666666667,FALSE,FALSE
2464,35-49,FALSE,USA,0.433333333333333,FALSE,TRUE
2465,65+,FALSE,USA,0.533333333333333,FALSE,FALSE
2466,50-64,FALSE,Australia,0.0666666666666667,FALSE,FALSE
2467,35-49,FALSE,USA,1.23333333333333,FALSE,FALSE
2468,18-34,FALSE,USA,2.93333333333333,FALSE,TRUE
2469,18-34,FALSE,Australia,1.03333333333333,FALSE,FALSE
2470,50-64,FALSE,Australia,1.1,FALSE,FALSE
2471,50-64,FALSE,UK,0.733333333333333,FALSE,FALSE
2472,18-34,TRUE,UK,3.03333333333333,FALSE,TRUE
2473,50-64,FALSE,USA,2.2,FALSE,TRUE
2474,35-49,TRUE,Australia,2.13333333333333,FALSE,TRUE
2475,18-34,FALSE,USA,3.23333333333333,FALSE,TRUE
2476,18-34,TRUE,UK,1,FALSE,FALSE
2477,65+,FALSE,UK,0.0666666666666667,FALSE,FALSE
2478,50-64,FALSE,Canada,2.13333333333333,FALSE,FALSE
2479,35-49,FALSE,UK,0.966666666666667,FALSE,FALSE
2480,35-49,FALSE,UK,0.733333333333333,FALSE,FALSE
2481,18-34,TRUE,Canada,0.633333333333333,FALSE,FALSE
2482,50-64,FALSE,USA,0.7,FALSE,TRUE
2483,18-34,TRUE,UK,2.23333333333333,FALSE,TRUE
2484,35-49,FALSE,UK,0.166666666666667,FALSE,FALSE
2485,18-34,TRUE,USA,2.76666666666667,FALSE,TRUE
2486,35-49,FALSE,Canada,1.13333333333333,FALSE,FALSE
2487,35-49,FALSE,USA,0.566666666666667,FALSE,FALSE
2488,50-64,TRUE,Australia,0.366666666666667,FALSE,FALSE
2489,65+,FALSE,USA,0.366666666666667,FALSE,FALSE
2490,50-64,FALSE,USA,1.4,FALSE,FALSE
2491,50-64,FALSE,USA,2.53333333333333,FALSE,TRUE
2492,35-49,TRUE,Australia,2.43333333333333,FALSE,TRUE
2493,35-49,FALSE,USA,2.6,FALSE,TRUE
2494,65+,TRUE,Canada,1.96666666666667,FALSE,TRUE
2495,18-34,FALSE,USA,1.63333333333333,FALSE,FALSE
2496,18-34,FALSE,USA,3.13333333333333,FALSE,TRUE
2497,18-34,FALSE,Australia,0.9,FALSE,FALSE
2498,18-34,FALSE,USA,2.46666666666667,FALSE,TRUE
2499,50-64,TRUE,USA,1.43333333333333,FALSE,FALSE
2500,18-34,TRUE,USA,1.4,FALSE,FALSE
2501,35-49,FALSE,Australia,0.7,FALSE,FALSE
2502,35-49,TRUE,USA,2.6,TRUE,TRUE
2503,65+,FALSE,UK,0.566666666666667,FALSE,FALSE
2504,50-64,TRUE,USA,1.1,FALSE,FALSE
2505,35-49,TRUE,USA,1.13333333333333,FALSE,FALSE
2506,35-49,FALSE,Australia,0.733333333333333,FALSE,FALSE
2507,50-64,FALSE,Australia,0.4,FALSE,FALSE
2508,18-34,TRUE,USA,2.46666666666667,FALSE,TRUE
2509,35-49,TRUE,Canada,1.03333333333333,FALSE,FALSE
2510,18-34,FALSE,Australia,1.4,FALSE,FALSE
2511,18-34,TRUE,USA,0.8,FALSE,FALSE
2512,18-34,TRUE,Canada,0.566666666666667,FALSE,FALSE
2513,18-34,FALSE,USA,2.9,FALSE,TRUE
2514,50-64,FALSE,USA,0.766666666666667,FALSE,FALSE
2515,18-34,FALSE,Canada,2.06666666666667,FALSE,TRUE
2516,50-64,TRUE,Australia,0.4,FALSE,FALSE
2517,35-49,FALSE,USA,0.833333333333333,FALSE,FALSE
2518,18-34,TRUE,UK,0.566666666666667,FALSE,FALSE
2519,18-34,TRUE,USA,0.933333333333333,FALSE,FALSE
2520,35-49,FALSE,Canada,1.2,FALSE,FALSE
2521,35-49,FALSE,UK,0.9,FALSE,FALSE
2522,18-34,TRUE,UK,0.933333333333333,FALSE,FALSE
2523,50-64,TRUE,UK,1.73333333333333,FALSE,TRUE
2524,35-49,TRUE,Australia,1.6,FALSE,TRUE
2525,18-34,TRUE,UK,2.86666666666667,TRUE,TRUE
2526,50-64,FALSE,Canada,0.6,FALSE,TRUE
2527,18-34,FALSE,UK,0.7,FALSE,TRUE
2528,50-64,TRUE,Australia,1.8,FALSE,TRUE
2529,18-34,TRUE,Canada,0.933333333333333,FALSE,FALSE
2530,50-64,TRUE,USA,0.466666666666667,FALSE,FALSE
2531,35-49,TRUE,Canada,0.966666666666667,FALSE,FALSE
2532,50-64,FALSE,USA,0.433333333333333,FALSE,FALSE
2533,50-64,TRUE,USA,2.33333333333333,FALSE,TRUE
2534,35-49,TRUE,USA,1.06666666666667,FALSE,FALSE
2535,18-34,TRUE,USA,2.8,FALSE,TRUE
2536,35-49,FALSE,USA,2.7,FALSE,TRUE
2537,35-49,TRUE,USA,1.1,FALSE,FALSE
2538,18-34,FALSE,Australia,2.93333333333333,TRUE,TRUE
2539,65+,FALSE,Australia,0.266666666666667,FALSE,FALSE
2540,50-64,TRUE,USA,0.766666666666667,FALSE,TRUE
2541,50-64,TRUE,Canada,0.533333333333333,FALSE,FALSE
2542,18-34,TRUE,USA,3.33333333333333,FALSE,TRUE
2543,35-49,FALSE,USA,1.03333333333333,FALSE,FALSE
2544,50-64,FALSE,USA,0.966666666666667,FALSE,FALSE
2545,18-34,FALSE,USA,1.1,FALSE,FALSE
2546,18-34,TRUE,UK,2.6,FALSE,TRUE
2547,18-34,TRUE,UK,0.966666666666667,FALSE,TRUE
2548,18-34,TRUE,USA,2,FALSE,TRUE
2549,18-34,TRUE,USA,1.23333333333333,FALSE,FALSE
2550,65+,TRUE,Canada,1.63333333333333,FALSE,TRUE
2551,35-49,FALSE,USA,1.23333333333333,FALSE,FALSE
2552,50-64,TRUE,USA,2.1,FALSE,FALSE
2553,50-64,FALSE,Australia,0.6,FALSE,FALSE
2554,50-64,FALSE,USA,2.8,FALSE,TRUE
2555,18-34,FALSE,USA,2.66666666666667,FALSE,TRUE
2556,18-34,FALSE,USA,0.866666666666667,FALSE,FALSE
2557,35-49,FALSE,USA,2.56666666666667,FALSE,FALSE
2558,35-49,FALSE,UK,2.76666666666667,FALSE,TRUE
2559,65+,TRUE,USA,1.96666666666667,FALSE,TRUE
2560,50-64,TRUE,USA,0.2,FALSE,TRUE
2561,50-64,TRUE,Australia,1.86666666666667,FALSE,FALSE
2562,35-49,FALSE,Canada,0.5,FALSE,FALSE
2563,35-49,FALSE,Canada,2.73333333333333,FALSE,TRUE
2564,18-34,FALSE,USA,1.1,FALSE,FALSE
2565,18-34,FALSE,USA,1.96666666666667,FALSE,FALSE
2566,18-34,TRUE,USA,1.6,FALSE,TRUE
2567,35-49,FALSE,Australia,0.766666666666667,FALSE,TRUE
2568,50-64,TRUE,USA,2.63333333333333,TRUE,TRUE
2569,35-49,TRUE,Canada,1.1,FALSE,FALSE
2570,35-49,TRUE,USA,2.96666666666667,FALSE,TRUE
2571,35-49,FALSE,Australia,1,FALSE,FALSE
2572,35-49,TRUE,UK,0.5,FALSE,FALSE
2573,50-64,TRUE,USA,2.4,FALSE,FALSE
2574,50-64,TRUE,USA,0.133333333333333,FALSE,FALSE
2575,35-49,TRUE,UK,0.566666666666667,FALSE,FALSE
2576,18-34,TRUE,USA,2.76666666666667,FALSE,TRUE
2577,35-49,FALSE,USA,2.4,FALSE,TRUE
2578,18-34,TRUE,USA,2.56666666666667,FALSE,TRUE
2579,35-49,TRUE,USA,1.03333333333333,FALSE,FALSE
2580,65+,FALSE,USA,2.13333333333333,FALSE,TRUE
2581,50-64,TRUE,UK,0.633333333333333,FALSE,TRUE
2582,35-49,FALSE,Australia,0.7,FALSE,FALSE
2583,35-49,FALSE,USA,1.26666666666667,TRUE,FALSE
2584,18-34,TRUE,Australia,1,FALSE,FALSE
2585,35-49,TRUE,USA,2.16666666666667,FALSE,FALSE
2586,35-49,FALSE,Canada,0.533333333333333,FALSE,FALSE
2587,35-49,FALSE,USA,1.23333333333333,FALSE,FALSE
2588,65+,TRUE,Canada,0.2,FALSE,FALSE
2589,18-34,TRUE,Canada,1.36666666666667,FALSE,TRUE
2590,35-49,TRUE,UK,2.9,FALSE,TRUE
2591,35-49,FALSE,USA,0.6,FALSE,TRUE
2592,35-49,FALSE,USA,2.2,FALSE,TRUE
2593,35-49,TRUE,Australia,0.666666666666667,FALSE,FALSE
2594,18-34,TRUE,UK,0.766666666666667,FALSE,FALSE
2595,50-64,TRUE,USA,2.16666666666667,TRUE,TRUE
2596,50-64,TRUE,UK,0.566666666666667,FALSE,FALSE
2597,35-49,FALSE,Canada,2.8,FALSE,FALSE
2598,35-49,TRUE,USA,2.43333333333333,FALSE,FALSE
2599,50-64,TRUE,Australia,0.833333333333333,FALSE,FALSE
2600,65+,FALSE,UK,0.0333333333333333,FALSE,FALSE
2601,18-34,TRUE,USA,0.966666666666667,FALSE,FALSE
2602,35-49,TRUE,UK,3.4,FALSE,TRUE
2603,35-49,TRUE,USA,1.36666666666667,FALSE,FALSE
2604,18-34,FALSE,UK,0.966666666666667,FALSE,TRUE
2605,18-34,TRUE,USA,1.4,FALSE,FALSE
2606,18-34,TRUE,USA,2.33333333333333,FALSE,TRUE
2607,35-49,FALSE,USA,0.566666666666667,FALSE,FALSE
2608,18-34,FALSE,USA,1,FALSE,FALSE
2609,50-64,TRUE,Canada,0.9,FALSE,FALSE
2610,35-49,TRUE,UK,0.666666666666667,TRUE,TRUE
2611,50-64,FALSE,Australia,0.533333333333333,FALSE,FALSE
2612,35-49,FALSE,USA,2.1,FALSE,TRUE
2613,18-34,TRUE,Canada,2.8,FALSE,FALSE
2614,35-49,TRUE,Canada,1.16666666666667,FALSE,FALSE
2615,18-34,FALSE,UK,3.26666666666667,FALSE,TRUE
2616,35-49,TRUE,USA,1.16666666666667,FALSE,TRUE
2617,50-64,FALSE,USA,2.23333333333333,FALSE,TRUE
2618,50-64,TRUE,Australia,0.433333333333333,FALSE,FALSE
2619,35-49,FALSE,Australia,0.766666666666667,FALSE,FALSE
2620,18-34,TRUE,USA,0.666666666666667,FALSE,FALSE
2621,18-34,FALSE,USA,3.1,FALSE,TRUE
2622,18-34,FALSE,UK,2.8,FALSE,TRUE
2623,18-34,FALSE,USA,2.56666666666667,FALSE,TRUE
2624,18-34,FALSE,USA,0.833333333333333,FALSE,FALSE
2625,18-34,FALSE,Canada,0.933333333333333,FALSE,FALSE
2626,50-64,FALSE,UK,0.233333333333333,FALSE,FALSE
2627,50-64,TRUE,Australia,0.566666666666667,FALSE,TRUE
2628,18-34,TRUE,Australia,0.6,FALSE,FALSE
2629,35-49,TRUE,USA,3,FALSE,TRUE
2630,35-49,FALSE,USA,2.2,TRUE,FALSE
2631,18-34,FALSE,UK,2.86666666666667,FALSE,TRUE
2632,50-64,FALSE,USA,0.4,FALSE,FALSE
2633,50-64,TRUE,Australia,2.4,FALSE,FALSE
2634,18-34,FALSE,UK,0.733333333333333,FALSE,FALSE
2635,50-64,TRUE,Canada,2.3,FALSE,TRUE
2636,50-64,TRUE,UK,1.73333333333333,FALSE,TRUE
2637,18-34,FALSE,Canada,1.66666666666667,FALSE,FALSE
2638,18-34,TRUE,USA,0.7,FALSE,FALSE
2639,35-49,FALSE,Australia,0.633333333333333,FALSE,FALSE
2640,50-64,FALSE,UK,1.26666666666667,FALSE,FALSE
2641,18-34,TRUE,Canada,0.966666666666667,FALSE,FALSE
2642,35-49,FALSE,USA,2.43333333333333,FALSE,TRUE
2643,18-34,TRUE,UK,2.7,FALSE,TRUE
2644,50-64,FALSE,USA,0.466666666666667,FALSE,FALSE
2645,18-34,FALSE,USA,0.966666666666667,FALSE,FALSE
2646,35-49,FALSE,Canada,0.933333333333333,FALSE,FALSE
2647,18-34,TRUE,UK,0.966666666666667,FALSE,FALSE
2648,50-64,FALSE,UK,0.766666666666667,FALSE,FALSE
2649,18-34,TRUE,USA,1,FALSE,FALSE
2650,18-34,FALSE,UK,2.23333333333333,FALSE,FALSE
2651,35-49,TRUE,USA,0.833333333333333,FALSE,FALSE
2652,50-64,FALSE,USA,2.26666666666667,FALSE,TRUE
2653,18-34,FALSE,UK,1.23333333333333,FALSE,FALSE
2654,18-34,FALSE,USA,1.06666666666667,FALSE,FALSE
2655,50-64,FALSE,USA,2.3,FALSE,TRUE
2656,50-64,TRUE,Australia,0.566666666666667,FALSE,FALSE
2657,18-34,TRUE,Canada,0.666666666666667,FALSE,TRUE
2658,65+,TRUE,USA,0.4,FALSE,FALSE
2659,65+,FALSE,UK,0.333333333333333,FALSE,FALSE
2660,35-49,TRUE,USA,2.36666666666667,FALSE,TRUE
2661,18-34,TRUE,USA,1.33333333333333,FALSE,FALSE
2662,18-34,TRUE,UK,2.3,FALSE,TRUE
2663,18-34,TRUE,UK,2.36666666666667,FALSE,FALSE
2664,65+,TRUE,USA,1.96666666666667,FALSE,FALSE
2665,18-34,TRUE,USA,2.7,FALSE,FALSE
2666,35-49,TRUE,USA,2.23333333333333,FALSE,FALSE
2667,35-49,TRUE,Canada,2.5,FALSE,TRUE
2668,35-49,TRUE,UK,2.56666666666667,FALSE,TRUE
2669,18-34,FALSE,UK,1.26666666666667,FALSE,FALSE
2670,35-49,FALSE,USA,2.93333333333333,FALSE,TRUE
2671,35-49,TRUE,USA,0.6,FALSE,FALSE
2672,18-34,TRUE,USA,3.2,TRUE,TRUE
2673,35-49,FALSE,UK,2.8,FALSE,TRUE
2674,35-49,TRUE,USA,3.1,FALSE,TRUE
2675,65+,TRUE,USA,1.7,TRUE,FALSE
2676,35-49,TRUE,UK,0.966666666666667,FALSE,TRUE
2677,35-49,TRUE,USA,0.7,FALSE,FALSE
2678,18-34,TRUE,UK,3.06666666666667,TRUE,TRUE
2679,18-34,TRUE,Canada,2.76666666666667,FALSE,TRUE
2680,50-64,FALSE,USA,1.2,FALSE,FALSE
2681,35-49,TRUE,USA,0.566666666666667,FALSE,TRUE
2682,18-34,FALSE,USA,0.733333333333333,FALSE,FALSE
2683,18-34,FALSE,USA,1.53333333333333,FALSE,FALSE
2684,35-49,TRUE,Australia,0.833333333333333,FALSE,FALSE
2685,35-49,FALSE,Australia,2.36666666666667,FALSE,FALSE
2686,35-49,FALSE,USA,1.2,FALSE,FALSE
2687,35-49,TRUE,USA,2.56666666666667,FALSE,FALSE
2688,50-64,FALSE,USA,0.666666666666667,FALSE,FALSE
2689,50-64,FALSE,USA,0.333333333333333,FALSE,TRUE
2690,35-49,TRUE,Australia,0.7,FALSE,FALSE
2691,35-49,TRUE,Canada,2.33333333333333,FALSE,TRUE
2692,18-34,FALSE,USA,1.13333333333333,FALSE,FALSE
2693,65+,TRUE,Canada,1.9,FALSE,TRUE
2694,50-64,TRUE,Australia,0.933333333333333,FALSE,FALSE
2695,18-34,TRUE,UK,2.63333333333333,FALSE,FALSE
2696,35-49,TRUE,USA,1.03333333333333,FALSE,TRUE
2697,35-49,TRUE,USA,1,FALSE,FALSE
2698,50-64,FALSE,USA,0.566666666666667,FALSE,FALSE
2699,35-49,FALSE,Australia,0.333333333333333,FALSE,FALSE
2700,65+,TRUE,Australia,0.0333333333333333,FALSE,FALSE
2701,35-49,FALSE,Australia,2.56666666666667,FALSE,FALSE
2702,50-64,TRUE,UK,0.233333333333333,FALSE,FALSE
2703,35-49,FALSE,USA,1.26666666666667,FALSE,FALSE
2704,50-64,TRUE,USA,0.866666666666667,FALSE,FALSE
2705,50-64,FALSE,UK,0.533333333333333,FALSE,FALSE
2706,50-64,TRUE,USA,0.266666666666667,FALSE,FALSE
2707,35-49,TRUE,USA,2.6,FALSE,TRUE
2708,50-64,TRUE,UK,1.66666666666667,FALSE,FALSE
2709,18-34,TRUE,USA,2.73333333333333,FALSE,TRUE
2710,35-49,TRUE,USA,2.43333333333333,FALSE,TRUE
2711,18-34,TRUE,Australia,1.2,FALSE,TRUE
2712,18-34,TRUE,USA,2.73333333333333,FALSE,FALSE
2713,35-49,TRUE,USA,2.76666666666667,FALSE,FALSE
2714,50-64,FALSE,USA,2.33333333333333,FALSE,TRUE
2715,18-34,FALSE,UK,1.46666666666667,FALSE,FALSE
2716,18-34,FALSE,Canada,0.9,FALSE,FALSE
2717,18-34,FALSE,UK,0.766666666666667,FALSE,FALSE
2718,18-34,FALSE,Australia,3.1,FALSE,TRUE
2719,18-34,TRUE,UK,1.1,FALSE,FALSE
2720,65+,TRUE,USA,0.666666666666667,FALSE,FALSE
2721,50-64,TRUE,UK,1.66666666666667,FALSE,TRUE
2722,18-34,TRUE,Australia,1.76666666666667,FALSE,FALSE
2723,50-64,FALSE,Australia,2.43333333333333,TRUE,FALSE
2724,18-34,TRUE,USA,2.76666666666667,FALSE,TRUE
2725,50-64,FALSE,UK,2.5,FALSE,FALSE
2726,50-64,TRUE,Canada,0.666666666666667,FALSE,FALSE
2727,65+,TRUE,USA,0.666666666666667,FALSE,FALSE
2728,35-49,TRUE,USA,0.6,FALSE,FALSE
2729,18-34,FALSE,USA,2.33333333333333,FALSE,FALSE
2730,35-49,FALSE,Australia,2.2,FALSE,TRUE
2731,50-64,TRUE,USA,1.03333333333333,FALSE,TRUE
2732,35-49,TRUE,USA,0.833333333333333,FALSE,FALSE
2733,18-34,FALSE,USA,1.33333333333333,FALSE,FALSE
2734,35-49,FALSE,USA,2.3,FALSE,TRUE
2735,35-49,FALSE,Canada,2.4,FALSE,TRUE
2736,50-64,TRUE,USA,0.566666666666667,FALSE,FALSE
2737,65+,TRUE,USA,1.86666666666667,FALSE,TRUE
2738,18-34,TRUE,UK,0.833333333333333,FALSE,FALSE
2739,35-49,FALSE,UK,1.23333333333333,FALSE,FALSE
2740,50-64,TRUE,USA,0.9,FALSE,FALSE
2741,18-34,FALSE,USA,0.8,FALSE,FALSE
2742,35-49,TRUE,USA,1.1,FALSE,TRUE
2743,50-64,TRUE,UK,0.966666666666667,FALSE,FALSE
2744,35-49,TRUE,UK,1.16666666666667,TRUE,FALSE
2745,18-34,TRUE,USA,1.16666666666667,FALSE,FALSE
2746,18-34,TRUE,USA,2.73333333333333,FALSE,FALSE
2747,35-49,FALSE,USA,1.26666666666667,FALSE,TRUE
2748,35-49,TRUE,Australia,0.466666666666667,FALSE,FALSE
2749,18-34,TRUE,USA,1.26666666666667,FALSE,FALSE
2750,50-64,TRUE,UK,0.566666666666667,FALSE,FALSE
2751,50-64,FALSE,USA,0.633333333333333,FALSE,FALSE
2752,35-49,TRUE,USA,1.16666666666667,FALSE,FALSE
2753,50-64,TRUE,Canada,2,FALSE,TRUE
2754,35-49,TRUE,USA,2.36666666666667,FALSE,FALSE
2755,18-34,TRUE,Australia,1.43333333333333,FALSE,FALSE
2756,50-64,FALSE,Canada,0.733333333333333,TRUE,FALSE
2757,18-34,TRUE,USA,1.4,FALSE,FALSE
2758,50-64,TRUE,Australia,0.633333333333333,FALSE,FALSE
2759,50-64,TRUE,USA,0.266666666666667,FALSE,FALSE
2760,18-34,TRUE,USA,1.6,FALSE,FALSE
2761,18-34,TRUE,USA,2.96666666666667,TRUE,TRUE
2762,50-64,FALSE,Australia,0.633333333333333,FALSE,FALSE
2763,18-34,TRUE,USA,3.03333333333333,FALSE,TRUE
2764,18-34,FALSE,UK,0.966666666666667,FALSE,FALSE
2765,18-34,TRUE,USA,2.5,FALSE,TRUE
2766,50-64,FALSE,Canada,0.5,FALSE,FALSE
2767,50-64,TRUE,USA,1.03333333333333,FALSE,FALSE
2768,35-49,FALSE,USA,1,FALSE,FALSE
2769,18-34,FALSE,UK,1.46666666666667,FALSE,FALSE
2770,35-49,TRUE,USA,1.16666666666667,FALSE,FALSE
2771,50-64,TRUE,Australia,2.76666666666667,FALSE,FALSE
2772,35-49,TRUE,USA,2.96666666666667,FALSE,TRUE
2773,50-64,FALSE,USA,0.5,FALSE,FALSE
2774,65+,TRUE,Australia,0.633333333333333,FALSE,FALSE
2775,18-34,TRUE,UK,1.6,FALSE,FALSE
2776,35-49,TRUE,Canada,0.566666666666667,TRUE,FALSE
2777,50-64,TRUE,Australia,0.266666666666667,FALSE,FALSE
2778,50-64,TRUE,USA,1.73333333333333,FALSE,TRUE
2779,35-49,FALSE,Canada,0.533333333333333,FALSE,FALSE
2780,50-64,TRUE,USA,1.06666666666667,FALSE,TRUE
2781,50-64,FALSE,USA,0.0333333333333333,FALSE,FALSE
2782,18-34,TRUE,Australia,2.66666666666667,FALSE,TRUE
2783,18-34,TRUE,USA,1.13333333333333,FALSE,FALSE
2784,50-64,FALSE,USA,0.633333333333333,FALSE,FALSE
2785,18-34,TRUE,USA,3,FALSE,FALSE
